time,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w
1763027695.263017,0.611599349,0.074412570,0.286959971,0.662699764,0.743073523,0.024060276,0.089954962
1763027695.268823,0.611599350,0.074412499,0.286959889,0.662699867,0.743073404,0.024060340,0.089954783
1763027695.274985,0.611599323,0.074412341,0.286959876,0.662700021,0.743073285,0.024060327,0.089954701
1763027695.280825,0.611599414,0.074412270,0.286959937,0.662700089,0.743073225,0.024060589,0.089954735
1763027695.287791,0.611599438,0.074411988,0.286960010,0.662700220,0.743073106,0.024060499,0.089954810
1763027695.328905,0.611600106,0.074406153,0.286960125,0.662703676,0.743070006,0.024059912,0.089955120
1763027695.334930,0.611600241,0.074405226,0.286960183,0.662704186,0.743069530,0.024059840,0.089955220
1763027695.377820,0.611600348,0.074404485,0.286960141,0.662704689,0.743069112,0.024059762,0.089955242
1763027695.385673,0.611601557,0.074403049,0.286961588,0.662705456,0.743068218,0.024060979,0.089956426
1763027695.395993,0.611601946,0.074403289,0.286961997,0.662705318,0.743068278,0.024061525,0.089956773
1763027695.401849,0.611602068,0.074403327,0.286962120,0.662705291,0.743068278,0.024061658,0.089956892
1763027695.407989,0.611602126,0.074403278,0.286962156,0.662705408,0.743068159,0.024061751,0.089957035
1763027695.413672,0.611602157,0.074403304,0.286962212,0.662705349,0.743068218,0.024061754,0.089956980
1763027695.419598,0.611602166,0.074403367,0.286962186,0.662705282,0.743068278,0.024061772,0.089956947
1763027695.425572,0.611602149,0.074403298,0.286962157,0.662705354,0.743068218,0.024061635,0.089956935
1763027695.431561,0.611602188,0.074403184,0.286962182,0.662705344,0.743068218,0.024061646,0.089957067
1763027695.436958,0.611602220,0.074402937,0.286962213,0.662705614,0.743067980,0.024061582,0.089957182
1763027695.442792,0.611602213,0.074402802,0.286962144,0.662705760,0.743067861,0.024061503,0.089957176
1763027695.448612,0.611602209,0.074402668,0.286962080,0.662705697,0.743067920,0.024061363,0.089957146
1763027695.454692,0.611602294,0.074402318,0.286962186,0.662705832,0.743067741,0.024061405,0.089957299
1763027695.460730,0.611602386,0.074401542,0.286962166,0.662706399,0.743067265,0.024061188,0.089957486
1763027695.466686,0.611602516,0.074400469,0.286962155,0.662706910,0.743066788,0.024060954,0.089957661
1763027695.472001,0.611602662,0.074399272,0.286962215,0.662707614,0.743066132,0.024060808,0.089957893
1763027695.478025,0.611602857,0.074397057,0.286962203,0.662709011,0.743064880,0.024060446,0.089958012
1763027695.516477,0.611606372,0.074368771,0.286962388,0.662726082,0.743049622,0.024058283,0.089958945
1763027695.522791,0.611606641,0.074366612,0.286962335,0.662727353,0.743048489,0.024058071,0.089958951
1763027695.528822,0.611606846,0.074364733,0.286962364,0.662728531,0.743047416,0.024057914,0.089958991
1763027695.571661,0.611605648,0.074374605,0.286962391,0.662722621,0.743052721,0.024058670,0.089958802
1763027695.577584,0.611605146,0.074378849,0.286962388,0.662719899,0.743055105,0.024059022,0.089958738
1763027695.586028,0.611604622,0.074383334,0.286962414,0.662717164,0.743057549,0.024059363,0.089958686
1763027695.592864,0.611604078,0.074386757,0.286962221,0.662715200,0.743059337,0.024059450,0.089958400
1763027695.598930,0.611603860,0.074388673,0.286962223,0.662714010,0.743060410,0.024059652,0.089958383
1763027695.604765,0.611603621,0.074390663,0.286962216,0.662712758,0.743061543,0.024059705,0.089958366
1763027695.610697,0.611603290,0.074393327,0.286962063,0.662711119,0.743062973,0.024059832,0.089958432
1763027695.616597,0.611602911,0.074396336,0.286962032,0.662709272,0.743064642,0.024059885,0.089958373
1763027695.622607,0.611602506,0.074399312,0.286962018,0.662707452,0.743066251,0.024060002,0.089958258
1763027695.628094,0.611602143,0.074401936,0.286961870,0.662705843,0.743067682,0.024060094,0.089958143
1763027695.634099,0.611601938,0.074403621,0.286961870,0.662704870,0.743068576,0.024060220,0.089958117
1763027695.639816,0.611601747,0.074405325,0.286961877,0.662703836,0.743069470,0.024060404,0.089958115
1763027695.645867,0.611601624,0.074406352,0.286961909,0.662703158,0.743070066,0.024060393,0.089958225
1763027695.685637,0.611600746,0.074413916,0.286962172,0.662698551,0.743074179,0.024061078,0.089958272
1763027695.692595,0.611600601,0.074415279,0.286962192,0.662697733,0.743074894,0.024061200,0.089958266
1763027695.698618,0.611600435,0.074416679,0.286962244,0.662696860,0.743075669,0.024061393,0.089958192
1763027695.704530,0.611600323,0.074417625,0.286962275,0.662696331,0.743076146,0.024061500,0.089958176
1763027695.711839,0.611600239,0.074418219,0.286962314,0.662695898,0.743076503,0.024061511,0.089958152
1763027695.717931,0.611600174,0.074418562,0.286962321,0.662695806,0.743076622,0.024061575,0.089958179
1763027695.760654,0.611600283,0.074418298,0.286962316,0.662695894,0.743076503,0.024061594,0.089958194
1763027695.766630,0.611600301,0.074417793,0.286962265,0.662696197,0.743076265,0.024061531,0.089958132
1763027695.772743,0.611600389,0.074416707,0.286962143,0.662696880,0.743075669,0.024061316,0.089958058
1763027695.778710,0.611600554,0.074415859,0.286962195,0.662697380,0.743075192,0.024061311,0.089958128
1763027695.785585,0.611600635,0.074414983,0.286962167,0.662697957,0.743074715,0.024061229,0.089958187
1763027695.791791,0.611600709,0.074414241,0.286962046,0.662698336,0.743074358,0.024061079,0.089958219
1763027695.797578,0.611600725,0.074413707,0.286962030,0.662698729,0.743074000,0.024060947,0.089958130
1763027695.803593,0.611600892,0.074412446,0.286962022,0.662699534,0.743073285,0.024060920,0.089958162
1763027695.809604,0.611601252,0.074409785,0.286962056,0.662700998,0.743071973,0.024060730,0.089958337
1763027695.822528,0.611601805,0.074405326,0.286962164,0.662703789,0.743069470,0.024060510,0.089958446
1763027695.828541,0.611601953,0.074403701,0.286962153,0.662704840,0.743068576,0.024060287,0.089958400
1763027695.833906,0.611602091,0.074402571,0.286962164,0.662705424,0.743068039,0.024060149,0.089958485
1763027695.840559,0.611602203,0.074401940,0.286962177,0.662705863,0.743067622,0.024060194,0.089958519
1763027695.846671,0.611602225,0.074401474,0.286962152,0.662706167,0.743067384,0.024060142,0.089958422
1763027695.852573,0.611602266,0.074401127,0.286962154,0.662706385,0.743067205,0.024060071,0.089958477
1763027695.858060,0.611602287,0.074400897,0.286962077,0.662706465,0.743067145,0.024060004,0.089958437
1763027695.863924,0.611602272,0.074400550,0.286962087,0.662706765,0.743066847,0.024059975,0.089958412
1763027695.869725,0.611602248,0.074400366,0.286962026,0.662706865,0.743066788,0.024059873,0.089958291
1763027695.908717,0.611602251,0.074400368,0.286962025,0.662706923,0.743066728,0.024059982,0.089958285
1763027695.952661,0.611602180,0.074400355,0.286961903,0.662706822,0.743066847,0.024059890,0.089958049
1763027695.958733,0.611602151,0.074400400,0.286961819,0.662706891,0.743066788,0.024059916,0.089958025
1763027695.964639,0.611602134,0.074400384,0.286961796,0.662706906,0.743066788,0.024059964,0.089957930
1763027695.970541,0.611602091,0.074400387,0.286961811,0.662706834,0.743066847,0.024059825,0.089957939
1763027695.975994,0.611602142,0.074400337,0.286961845,0.662706886,0.743066788,0.024059890,0.089958059
1763027695.981946,0.611602163,0.074400162,0.286961850,0.662706960,0.743066728,0.024059864,0.089958080
1763027695.988767,0.611602232,0.074400123,0.286961922,0.662707087,0.743066609,0.024059920,0.089958174
1763027695.994796,0.611602221,0.074400180,0.286961876,0.662707028,0.743066669,0.024059916,0.089958119
1763027696.000623,0.611602194,0.074399957,0.286961826,0.662707097,0.743066609,0.024059826,0.089958128
1763027696.006603,0.611602219,0.074399811,0.286961827,0.662707170,0.743066549,0.024059836,0.089958150
1763027696.011927,0.611602254,0.074399584,0.286961855,0.662707323,0.743066370,0.024059805,0.089958141
1763027696.017988,0.611602284,0.074399278,0.286961827,0.662707530,0.743066192,0.024059709,0.089958266
1763027696.023675,0.611602320,0.074399197,0.286961909,0.662707596,0.743066132,0.024059797,0.089958283
1763027696.029742,0.611602291,0.074399079,0.286961885,0.662707610,0.743066132,0.024059695,0.089958205
1763027696.035544,0.611602353,0.074399070,0.286961910,0.662707613,0.743066132,0.024059760,0.089958219
1763027696.041002,0.611602322,0.074399003,0.286961830,0.662707692,0.743066072,0.024059698,0.089958194
1763027696.046805,0.611602322,0.074399003,0.286961830,0.662707620,0.743066132,0.024059690,0.089958195
1763027696.087906,0.611602322,0.074399220,0.286961939,0.662707548,0.743066192,0.024059834,0.089958091
1763027696.094863,0.611602303,0.074399217,0.286961901,0.662707629,0.743066132,0.024059889,0.089958083
1763027696.139052,0.611602357,0.074399249,0.286961943,0.662707610,0.743066132,0.024060022,0.089958120
1763027696.143779,0.611602362,0.074399062,0.286961910,0.662707835,0.743065953,0.024059920,0.089958107
1763027696.149809,0.611602382,0.074398930,0.286961969,0.662707680,0.743066072,0.024059826,0.089958245
1763027696.156971,0.611602477,0.074398749,0.286962030,0.662707866,0.743065894,0.024059921,0.089958426
1763027696.164551,0.611602388,0.074398533,0.286961916,0.662707918,0.743065834,0.024059729,0.089958231
1763027696.169932,0.611602447,0.074398382,0.286961958,0.662707974,0.743065774,0.024059710,0.089958327
1763027696.175929,0.611602418,0.074398305,0.286961953,0.662708053,0.743065715,0.024059713,0.089958279
1763027696.181750,0.611602466,0.074398206,0.286961922,0.662708123,0.743065655,0.024059698,0.089958292
1763027696.188995,0.611602475,0.074398153,0.286961959,0.662708184,0.743065596,0.024059675,0.089958359
1763027696.194799,0.611602479,0.074398125,0.286961958,0.662708195,0.743065596,0.024059699,0.089958329
1763027696.200739,0.611602498,0.074398154,0.286962005,0.662708119,0.743065655,0.024059760,0.089958330
1763027696.206566,0.611602477,0.074398272,0.286961971,0.662708184,0.743065596,0.024059831,0.089958300
1763027696.212550,0.611602400,0.074398437,0.286961992,0.662707983,0.743065774,0.024059892,0.089958193
1763027696.217936,0.611602436,0.074398475,0.286962040,0.662707916,0.743065834,0.024059912,0.089958152
1763027696.224012,0.611602477,0.074398582,0.286961960,0.662707917,0.743065834,0.024060011,0.089958127
1763027696.229715,0.611602426,0.074398776,0.286961873,0.662707845,0.743065953,0.024060012,0.089958016
1763027696.235737,0.611602378,0.074398843,0.286961879,0.662707790,0.743066013,0.024059988,0.089957904
1763027696.241639,0.611602357,0.074399046,0.286961844,0.662707660,0.743066132,0.024060092,0.089957794
1763027696.280639,0.611602372,0.074399214,0.286961814,0.662707594,0.743066192,0.024060170,0.089957715
1763027696.287645,0.611602332,0.074399316,0.286961721,0.662707534,0.743066251,0.024060106,0.089957661
1763027696.331652,0.611602335,0.074399165,0.286961566,0.662707690,0.743066132,0.024060070,0.089957590
1763027696.337531,0.611602252,0.074399140,0.286961529,0.662707632,0.743066192,0.024059904,0.089957524
1763027696.343560,0.611602244,0.074399213,0.286961529,0.662707622,0.743066192,0.024059910,0.089957528
1763027696.349097,0.611602268,0.074399103,0.286961646,0.662707758,0.743066072,0.024060014,0.089957561
1763027696.355570,0.611602250,0.074399121,0.286961645,0.662707688,0.743066132,0.024059919,0.089957568
1763027696.360868,0.611602311,0.074399120,0.286961669,0.662707751,0.743066072,0.024060127,0.089957615
1763027696.366979,0.611602306,0.074399190,0.286961734,0.662707665,0.743066132,0.024060127,0.089957685
1763027696.372719,0.611602329,0.074399193,0.286961731,0.662707607,0.743066192,0.024060108,0.089957644
1763027696.378690,0.611602288,0.074399454,0.286961710,0.662707469,0.743066311,0.024060146,0.089957548
1763027696.384692,0.611602272,0.074399579,0.286961688,0.662707412,0.743066370,0.024060221,0.089957447
1763027696.390728,0.611602228,0.074399620,0.286961656,0.662707408,0.743066370,0.024060267,0.089957433
1763027696.396601,0.611602219,0.074399673,0.286961663,0.662707346,0.743066430,0.024060222,0.089957376
1763027696.402661,0.611602198,0.074399725,0.286961634,0.662707421,0.743066370,0.024060256,0.089957341
1763027696.408805,0.611602247,0.074399798,0.286961615,0.662707288,0.743066490,0.024060348,0.089957273
1763027696.415035,0.611602204,0.074399891,0.286961526,0.662707216,0.743066609,0.024060191,0.089957209
1763027696.420761,0.611602169,0.074400004,0.286961467,0.662707296,0.743066549,0.024060299,0.089957132
1763027696.426667,0.611602155,0.074400000,0.286961519,0.662707281,0.743066549,0.024060322,0.089957151
1763027696.431939,0.611602154,0.074400089,0.286961422,0.662707289,0.743066549,0.024060276,0.089957111
1763027696.437906,0.611602227,0.074399972,0.286961476,0.662707273,0.743066549,0.024060326,0.089957231
1763027696.514937,0.611602272,0.074399295,0.286961670,0.662707622,0.743066192,0.024060119,0.089957530
1763027696.520928,0.611602284,0.074399222,0.286961744,0.662707744,0.743066072,0.024060178,0.089957634
1763027696.526919,0.611602265,0.074399249,0.286961742,0.662707676,0.743066132,0.024060107,0.089957617
1763027696.532837,0.611602274,0.074399154,0.286961710,0.662707682,0.743066132,0.024060083,0.089957597
1763027696.538751,0.611602356,0.074399158,0.286961767,0.662707668,0.743066132,0.024060126,0.089957695
1763027696.544812,0.611602356,0.074399085,0.286961723,0.662707663,0.743066132,0.024060068,0.089957763
1763027696.550730,0.611602326,0.074399100,0.286961717,0.662707749,0.743066072,0.024060039,0.089957632
1763027696.557030,0.611602295,0.074399066,0.286961662,0.662707665,0.743066132,0.024059996,0.089957712
1763027696.562806,0.611602360,0.074399056,0.286961729,0.662707727,0.743066072,0.024060060,0.089957785
1763027696.568600,0.611602341,0.074399092,0.286961726,0.662707667,0.743066132,0.024060017,0.089957740
1763027696.574567,0.611602362,0.074399096,0.286961795,0.662707656,0.743066132,0.024060142,0.089957771
1763027696.580091,0.611602286,0.074399067,0.286961732,0.662707676,0.743066132,0.024060010,0.089957692
1763027696.586847,0.611602278,0.074399111,0.286961695,0.662707681,0.743066132,0.024060014,0.089957652
1763027696.592580,0.611602347,0.074399082,0.286961615,0.662707670,0.743066132,0.024059990,0.089957720
1763027696.598677,0.611602338,0.074399055,0.286961725,0.662707738,0.743066072,0.024059996,0.089957722
1763027696.604625,0.611602391,0.074398978,0.286961830,0.662707868,0.743065953,0.024060122,0.089957822
1763027696.610508,0.611602409,0.074399011,0.286961780,0.662707718,0.743066072,0.024060078,0.089957859
1763027696.616011,0.611602373,0.074398962,0.286961739,0.662707730,0.743066072,0.024060029,0.089957819
1763027696.621893,0.611602371,0.074399022,0.286961801,0.662707723,0.743066072,0.024060106,0.089957815
1763027696.665964,0.611602348,0.074398977,0.286961734,0.662707807,0.743066013,0.024060135,0.089957761
1763027696.797732,0.611602154,0.074400464,0.286961494,0.662706952,0.743066847,0.024060560,0.089956916
1763027696.803607,0.611602098,0.074400538,0.286961427,0.662707034,0.743066788,0.024060636,0.089956806
1763027696.809030,0.611602105,0.074400445,0.286961399,0.662706949,0.743066847,0.024060505,0.089956891
1763027696.814801,0.611602103,0.074400543,0.286961445,0.662707032,0.743066788,0.024060614,0.089956787
1763027696.820798,0.611602081,0.074400482,0.286961425,0.662706972,0.743066847,0.024060511,0.089956792
1763027696.826661,0.611602084,0.074400511,0.286961427,0.662706957,0.743066847,0.024060508,0.089956843
1763027696.832667,0.611602069,0.074400568,0.286961416,0.662706962,0.743066847,0.024060514,0.089956786
1763027696.838641,0.611602077,0.074400616,0.286961488,0.662706893,0.743066907,0.024060613,0.089956805
1763027696.844855,0.611602079,0.074400578,0.286961452,0.662707036,0.743066788,0.024060596,0.089956792
1763027696.850796,0.611602098,0.074400622,0.286961509,0.662706962,0.743066847,0.024060644,0.089956822
1763027696.856596,0.611602076,0.074400686,0.286961424,0.662706902,0.743066907,0.024060615,0.089956714
1763027696.862572,0.611602075,0.074400672,0.286961372,0.662706891,0.743066907,0.024060603,0.089956770
1763027696.868555,0.611602055,0.074400601,0.286961307,0.662706902,0.743066907,0.024060436,0.089956740
1763027696.874515,0.611602086,0.074400560,0.286961373,0.662707041,0.743066788,0.024060499,0.089956782
1763027696.879944,0.611602075,0.074400515,0.286961324,0.662707033,0.743066788,0.024060430,0.089956816
1763027696.886939,0.611602110,0.074400356,0.286961342,0.662707026,0.743066788,0.024060422,0.089956914
1763027696.892948,0.611602112,0.074400224,0.286961350,0.662707103,0.743066728,0.024060350,0.089956909
1763027696.899005,0.611602116,0.074400190,0.286961333,0.662707172,0.743066669,0.024060312,0.089956941
1763027696.922927,0.611602151,0.074400038,0.286961362,0.662707219,0.743066609,0.024060266,0.089957104
1763027696.929874,0.611602190,0.074399500,0.286961398,0.662707510,0.743066311,0.024059994,0.089957252
1763027696.939694,0.611602218,0.074399398,0.286961412,0.662707503,0.743066311,0.024059981,0.089957353
1763027696.945707,0.611602257,0.074399139,0.286961494,0.662707630,0.743066192,0.024059899,0.089957531
1763027696.951596,0.611602298,0.074398994,0.286961535,0.662707754,0.743066072,0.024059873,0.089957630
1763027696.957679,0.611602328,0.074398735,0.286961579,0.662707891,0.743065953,0.024059852,0.089957757
1763027696.963652,0.611602312,0.074398573,0.286961589,0.662707989,0.743065834,0.024059709,0.089957700
1763027696.969594,0.611602407,0.074398507,0.286961669,0.662707958,0.743065834,0.024059796,0.089957880
1763027696.974980,0.611602371,0.074398363,0.286961672,0.662708176,0.743065655,0.024059718,0.089957854
1763027696.980808,0.611602423,0.074398074,0.286961690,0.662708157,0.743065655,0.024059597,0.089958065
1763027696.987615,0.611602439,0.074397977,0.286961791,0.662708285,0.743065536,0.024059677,0.089958168
1763027696.993731,0.611602424,0.074397976,0.286961788,0.662708292,0.743065536,0.024059635,0.089958126
1763027696.999587,0.611602458,0.074397873,0.286961809,0.662708356,0.743065476,0.024059647,0.089958152
1763027697.004997,0.611602534,0.074397607,0.286961871,0.662708506,0.743065357,0.024059726,0.089958155
1763027697.010762,0.611602617,0.074396843,0.286961839,0.662708956,0.743064940,0.024059613,0.089958150
1763027697.016706,0.611602749,0.074395967,0.286961878,0.662709536,0.743064404,0.024059645,0.089958241
1763027697.022785,0.611602788,0.074395160,0.286961851,0.662710060,0.743063927,0.024059595,0.089958167
1763027697.028699,0.611602857,0.074394555,0.286961817,0.662710357,0.743063688,0.024059470,0.089958213
1763027697.034498,0.611602926,0.074393859,0.286961798,0.662710876,0.743063211,0.024059347,0.089958214
1763027697.040548,0.611602993,0.074393602,0.286961822,0.662711008,0.743063092,0.024059366,0.089958307
1763027697.050625,0.611603091,0.074392644,0.286961827,0.662711443,0.743062735,0.024059208,0.089958400
1763027697.056683,0.611603155,0.074392284,0.286961847,0.662711670,0.743062496,0.024059208,0.089958420
1763027697.062700,0.611603179,0.074391927,0.286961837,0.662711948,0.743062258,0.024059142,0.089958452
1763027697.068459,0.611603267,0.074391718,0.286961900,0.662712016,0.743062198,0.024059165,0.089958536
1763027697.074542,0.611603302,0.074391437,0.286961845,0.662712184,0.743062019,0.024059098,0.089958459
1763027697.079969,0.611603273,0.074391265,0.286961770,0.662712259,0.743061960,0.024058995,0.089958501
1763027697.087760,0.611603280,0.074391230,0.286961806,0.662712252,0.743061960,0.024059014,0.089958520
1763027697.093593,0.611603262,0.074391304,0.286961876,0.662712187,0.743062019,0.024059028,0.089958502
1763027697.099593,0.611603302,0.074391427,0.286961883,0.662712247,0.743061960,0.024059114,0.089958562
1763027697.105600,0.611603280,0.074391510,0.286961910,0.662712183,0.743062019,0.024059157,0.089958469
1763027697.111607,0.611603183,0.074391727,0.286961778,0.662712035,0.743062198,0.024059003,0.089958434
1763027697.117580,0.611603143,0.074392206,0.286961817,0.662711664,0.743062496,0.024059099,0.089958478
1763027697.123595,0.611603077,0.074393235,0.286961832,0.662711137,0.743062973,0.024059244,0.089958468
1763027697.179685,0.611602897,0.074394768,0.286961899,0.662710177,0.743063807,0.024059415,0.089958448
1763027697.187584,0.611601477,0.074405510,0.286961432,0.662703714,0.743069649,0.024060200,0.089957518
1763027697.193733,0.611601409,0.074405983,0.286961405,0.662703570,0.743069828,0.024060276,0.089957402
1763027697.202861,0.611601338,0.074406378,0.286961359,0.662703224,0.743070126,0.024060320,0.089957284
1763027697.210003,0.611601236,0.074406576,0.286961224,0.662703098,0.743070245,0.024060195,0.089957171
1763027697.216006,0.611601277,0.074406760,0.286961329,0.662703067,0.743070304,0.024060371,0.089957249
1763027697.258869,0.611601215,0.074406590,0.286961273,0.662703147,0.743070185,0.024060221,0.089957262
1763027697.264597,0.611601236,0.074406596,0.286961293,0.662703144,0.743070185,0.024060243,0.089957281
1763027697.270542,0.611601216,0.074406650,0.286961371,0.662703147,0.743070185,0.024060328,0.089957266
1763027697.275958,0.611601202,0.074406642,0.286961244,0.662703078,0.743070245,0.024060262,0.089957247
1763027697.282480,0.611601222,0.074406648,0.286961265,0.662703079,0.743070245,0.024060286,0.089957263
1763027697.289026,0.611601192,0.074406546,0.286961251,0.662703154,0.743070185,0.024060172,0.089957223
1763027697.295110,0.611601215,0.074406590,0.286961273,0.662703156,0.743070185,0.024060225,0.089957256
1763027697.301092,0.611601236,0.074406596,0.286961293,0.662703153,0.743070185,0.024060248,0.089957275
1763027697.306980,0.611601205,0.074406652,0.286961279,0.662703165,0.743070185,0.024060211,0.089957176
1763027697.312935,0.611601227,0.074406669,0.286961293,0.662703071,0.743070245,0.024060246,0.089957280
1763027697.318707,0.611601196,0.074406725,0.286961279,0.662703083,0.743070304,0.024060209,0.089957181
1763027697.324614,0.611601192,0.074406718,0.286961190,0.662703077,0.743070304,0.024060197,0.089957199
1763027697.330562,0.611601210,0.074406800,0.286961283,0.662703001,0.743070364,0.024060275,0.089957242
1763027697.336546,0.611601207,0.074406764,0.286961276,0.662703078,0.743070304,0.024060289,0.089957182
1763027697.376523,0.611601123,0.074407093,0.286961225,0.662702863,0.743070483,0.024060262,0.089957128
1763027697.381876,0.611601177,0.074406973,0.286961247,0.662702913,0.743070424,0.024060330,0.089957288
1763027697.387981,0.611601194,0.074406892,0.286961274,0.662702989,0.743070364,0.024060311,0.089957277
1763027697.394071,0.611601231,0.074406667,0.286961334,0.662703061,0.743070245,0.024060193,0.089957394
1763027697.400024,0.611601190,0.074406661,0.286961304,0.662703055,0.743070304,0.024060103,0.089957419
1763027697.411078,0.611601119,0.074406539,0.286961238,0.662703156,0.743070185,0.024059991,0.089957273
1763027697.449971,0.611601299,0.074406087,0.286961519,0.662703460,0.743069887,0.024060054,0.089957739
1763027697.458535,0.611601308,0.074406094,0.286961422,0.662703321,0.743070006,0.024059957,0.089957729
1763027697.464665,0.611601261,0.074406119,0.286961452,0.662703395,0.743069947,0.024059954,0.089957699
1763027697.470969,0.611601260,0.074406185,0.286961448,0.662703386,0.743069947,0.024059991,0.089957705
1763027697.476753,0.611601234,0.074406253,0.286961464,0.662703319,0.743070006,0.024059999,0.089957695
1763027697.482744,0.611601248,0.074406244,0.286961473,0.662703253,0.743070066,0.024060010,0.089957659
1763027697.489668,0.611601258,0.074406321,0.286961386,0.662703185,0.743070126,0.024059980,0.089957652
1763027697.495662,0.611601237,0.074406292,0.286961421,0.662703261,0.743070066,0.024060020,0.089957591
1763027697.501580,0.611601238,0.074406299,0.286961355,0.662703186,0.743070126,0.024059972,0.089957602
1763027697.507612,0.611601196,0.074406367,0.286961440,0.662703193,0.743070126,0.024059974,0.089957560
1763027697.513025,0.611601222,0.074406372,0.286961354,0.662703194,0.743070126,0.024059964,0.089957575
1763027697.518992,0.611601229,0.074406372,0.286961355,0.662703258,0.743070066,0.024059991,0.089957598
1763027697.524602,0.611601233,0.074406293,0.286961337,0.662703251,0.743070066,0.024059998,0.089957626
1763027697.530615,0.611601177,0.074406279,0.286961294,0.662703342,0.743070006,0.024059921,0.089957541
1763027697.536602,0.611601228,0.074406297,0.286961318,0.662703264,0.743070066,0.024059933,0.089957566
1763027697.542554,0.611601232,0.074406403,0.286961422,0.662703185,0.743070126,0.024060049,0.089957608
1763027697.547966,0.611601203,0.074406399,0.286961347,0.662703195,0.743070126,0.024059932,0.089957520
1763027697.555842,0.611601240,0.074406330,0.286961422,0.662703189,0.743070126,0.024060040,0.089957608
1763027697.610695,0.611601320,0.074406357,0.286961576,0.662703173,0.743070126,0.024060161,0.089957693
1763027697.653907,0.611601195,0.074407803,0.286961850,0.662702358,0.743070841,0.024060684,0.089957589
1763027697.660716,0.611601203,0.074408040,0.286961873,0.662702269,0.743070900,0.024060794,0.089957625
1763027697.667849,0.611601138,0.074408188,0.286961732,0.662702213,0.743071020,0.024060661,0.089957506
1763027697.674038,0.611601120,0.074408222,0.286961658,0.662702144,0.743071079,0.024060583,0.089957460
1763027697.679777,0.611601135,0.074408165,0.286961670,0.662702144,0.743071079,0.024060580,0.089957513
1763027697.686958,0.611601129,0.074408244,0.286961527,0.662702144,0.743071079,0.024060552,0.089957473
1763027697.692719,0.611601158,0.074408248,0.286961603,0.662702134,0.743071079,0.024060554,0.089957512
1763027697.698905,0.611601123,0.074408161,0.286961525,0.662702216,0.743071020,0.024060480,0.089957461
1763027697.704631,0.611601155,0.074408107,0.286961646,0.662702201,0.743071020,0.024060573,0.089957582
1763027697.710613,0.611601181,0.074408051,0.286961695,0.662702257,0.743070960,0.024060621,0.089957675
1763027697.715918,0.611601165,0.074408076,0.286961665,0.662702285,0.743070960,0.024060560,0.089957553
1763027697.721711,0.611601190,0.074408014,0.286961779,0.662702263,0.743070960,0.024060635,0.089957644
1763027697.727660,0.611601207,0.074407970,0.286961772,0.662702274,0.743070900,0.024060613,0.089957633
1763027697.733681,0.611601203,0.074408006,0.286961772,0.662702269,0.743070960,0.024060616,0.089957635
1763027697.739066,0.611601161,0.074408022,0.286961768,0.662702281,0.743070900,0.024060582,0.089957628
1763027697.744836,0.611601189,0.074407908,0.286961749,0.662702278,0.743070900,0.024060578,0.089957684
1763027697.750755,0.611601151,0.074407900,0.286961690,0.662702287,0.743070900,0.024060485,0.089957612
1763027697.756655,0.611601188,0.074407917,0.286961748,0.662702416,0.743070781,0.024060615,0.089957663
1763027697.796569,0.611601155,0.074407956,0.286961652,0.662702274,0.743070960,0.024060493,0.089957649
1763027697.840643,0.611601069,0.074407994,0.286961416,0.662702300,0.743070960,0.024060280,0.089957443
1763027697.846572,0.611601063,0.074408043,0.286961329,0.662702239,0.743071020,0.024060279,0.089957380
1763027697.852826,0.611601015,0.074408130,0.286961296,0.662702184,0.743071079,0.024060240,0.089957279
1763027697.858808,0.611601067,0.074408014,0.286961335,0.662702240,0.743071020,0.024060266,0.089957396
1763027697.864753,0.611601046,0.074408008,0.286961314,0.662702321,0.743070960,0.024060254,0.089957372
1763027697.870603,0.611601067,0.074408054,0.286961478,0.662702230,0.743071020,0.024060352,0.089957434
1763027697.876056,0.611601025,0.074408043,0.286961508,0.662702241,0.743071020,0.024060340,0.089957400
1763027697.881897,0.611601057,0.074408085,0.286961579,0.662702229,0.743071020,0.024060400,0.089957419
1763027697.888817,0.611601117,0.074408083,0.286961609,0.662702281,0.743070960,0.024060572,0.089957512
1763027697.894775,0.611601061,0.074408085,0.286961544,0.662702300,0.743070960,0.024060403,0.089957424
1763027697.900604,0.611601067,0.074408047,0.286961473,0.662702238,0.743071020,0.024060363,0.089957413
1763027697.906530,0.611601074,0.074408064,0.286961478,0.662702233,0.743071020,0.024060400,0.089957427
1763027697.911863,0.611601044,0.074408038,0.286961422,0.662702229,0.743071020,0.024060277,0.089957428
1763027697.917834,0.611601029,0.074408016,0.286961388,0.662702246,0.743071020,0.024060223,0.089957361
1763027697.923648,0.611601040,0.074408078,0.286961291,0.662702185,0.743071079,0.024060212,0.089957317
1763027697.929571,0.611601042,0.074408044,0.286961314,0.662702239,0.743071020,0.024060247,0.089957378
1763027697.934930,0.611601018,0.074408001,0.286961292,0.662702251,0.743071020,0.024060200,0.089957336
1763027697.941008,0.611601014,0.074408066,0.286961252,0.662702316,0.743070960,0.024060220,0.089957327
1763027697.979623,0.611601034,0.074407921,0.286961278,0.662702314,0.743070960,0.024060153,0.089957415
1763027698.022768,0.611601090,0.074407773,0.286961495,0.662702307,0.743070900,0.024060259,0.089957555
1763027698.028560,0.611601075,0.074407748,0.286961592,0.662702364,0.743070841,0.024060274,0.089957601
