time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7
1763027705.758804,0.103557423,0.901133358,-0.281666607,-1.479620814,0.115886979,0.817886472,1.518474698
1763027705.764990,0.104084432,0.900786340,-0.280451238,-1.479617715,0.115887165,0.817886353,1.518474817
1763027705.807945,0.105026275,0.900146484,-0.278403193,-1.479594111,0.115887165,0.817886591,1.518474460
1763027705.813950,0.108649105,0.897675753,-0.270312339,-1.479529977,0.115886979,0.817886353,1.518474698
1763027705.819628,0.109132789,0.897371829,-0.269268215,-1.479532242,0.115886785,0.817886293,1.518474698
1763027705.825626,0.109694190,0.897018850,-0.268021613,-1.479531288,0.115886688,0.817886174,1.518474698
1763027705.831123,0.110262662,0.896664798,-0.266770750,-1.479526043,0.115886979,0.817886293,1.518474817
1763027705.836866,0.110866241,0.896300435,-0.265477836,-1.479514480,0.115886688,0.817886055,1.518474698
1763027705.849682,0.112082407,0.895556688,-0.262913227,-1.479506493,0.115886785,0.817886174,1.518474817
1763027705.855009,0.112705521,0.895229220,-0.261616528,-1.479508281,0.115886785,0.817886353,1.518474698
1763027705.860823,0.113351829,0.894915164,-0.260310918,-1.479503870,0.115886785,0.817886472,1.518474698
1763027705.866626,0.113903165,0.894635975,-0.259220451,-1.479497433,0.115886688,0.817886353,1.518474817
1763027705.872578,0.114572003,0.894294679,-0.257902384,-1.479490399,0.115886688,0.817886472,1.518474698
1763027705.877987,0.115225866,0.893938243,-0.256593287,-1.479487896,0.115886688,0.817886651,1.518474936
1763027705.885581,0.115901954,0.893602610,-0.255272985,-1.479492068,0.115886785,0.817886651,1.518474817
1763027705.890997,0.116720058,0.893226504,-0.253724009,-1.479499698,0.115886688,0.817886651,1.518474936
1763027705.896953,0.117406815,0.892911315,-0.252412289,-1.479498744,0.115886688,0.817886770,1.518474817
1763027705.902765,0.118110292,0.892579794,-0.251098573,-1.479495287,0.115886688,0.817886651,1.518474817
1763027705.908686,0.118701048,0.892302215,-0.249994233,-1.479496956,0.115886785,0.817886770,1.518474817
1763027705.947681,0.119394340,0.891971707,-0.248670816,-1.479499817,0.115886591,0.817886651,1.518474936
1763027705.953758,0.124184310,0.889907897,-0.239988834,-1.479526639,0.115886688,0.817886651,1.518474817
1763027705.995920,0.124971800,0.889610887,-0.238628924,-1.479534388,0.115886688,0.817886949,1.518474698
1763027706.002990,0.130651295,0.887428820,-0.228994325,-1.479545712,0.115886211,0.817886770,1.518474936
1763027706.008814,0.131296948,0.887195408,-0.227936715,-1.479544878,0.115886398,0.817886353,1.518474817
1763027706.014913,0.132241130,0.886858582,-0.226414189,-1.479542971,0.115885727,0.817886472,1.518474817
1763027706.020685,0.132929683,0.886624098,-0.225343868,-1.479543567,0.115886495,0.817886591,1.518474936
1763027706.026650,0.133747727,0.886344135,-0.224069893,-1.479545474,0.115886115,0.817886353,1.518474936
1763027706.031986,0.134561688,0.886068821,-0.222809806,-1.479550004,0.115886211,0.817886174,1.518474936
1763027706.037899,0.135386989,0.885816216,-0.221533731,-1.479558110,0.115886495,0.817886174,1.518474936
1763027706.043590,0.136105508,0.885617614,-0.220456347,-1.479558110,0.115886211,0.817886174,1.518474936
1763027706.049740,0.136960402,0.885376930,-0.219178766,-1.479557395,0.115886398,0.817886353,1.518475056
1763027706.055602,0.137807503,0.885139227,-0.217943072,-1.479554892,0.115886018,0.817885935,1.518474936
1763027706.060952,0.138647228,0.884901524,-0.216717213,-1.479556203,0.115886115,0.817886174,1.518474936
1763027706.066766,0.139495596,0.884661257,-0.215482295,-1.479556918,0.115886211,0.817886174,1.518474817
1763027706.072617,0.140234128,0.884459853,-0.214451715,-1.479559779,0.115886018,0.817885935,1.518474936
1763027706.078572,0.141101122,0.884227335,-0.213233158,-1.479559779,0.115885630,0.817885816,1.518474817
1763027706.084955,0.141978249,0.884006798,-0.212040961,-1.479560018,0.115885921,0.817885935,1.518474936
1763027706.090886,0.143002480,0.883765876,-0.210654691,-1.479558825,0.115885921,0.817885935,1.518474817
1763027706.130066,0.148771152,0.882588387,-0.203316510,-1.479561329,0.115885727,0.817886055,1.518474817
1763027706.135981,0.149650246,0.882416725,-0.202243388,-1.479562283,0.115886018,0.817886353,1.518474936
1763027706.141869,0.150386199,0.882292032,-0.201327190,-1.479565263,0.115886115,0.817885935,1.518474817
1763027706.188974,0.157732531,0.881329596,-0.193030328,-1.479561687,0.115885630,0.817885935,1.518474936
1763027706.194882,0.158503175,0.881244123,-0.192212522,-1.479561806,0.115885347,0.817885518,1.518475056
1763027706.200662,0.159445912,0.881146908,-0.191213995,-1.479563713,0.115885541,0.817885816,1.518475056
1763027706.206656,0.160393745,0.881057262,-0.190246940,-1.479566336,0.115885921,0.817886174,1.518474936
1763027706.211958,0.161324024,0.880977094,-0.189306349,-1.479567766,0.115885921,0.817886293,1.518474817
1763027706.218031,0.162111983,0.880915284,-0.188534990,-1.479567766,0.115886018,0.817886472,1.518474936
1763027706.223659,0.163070843,0.880844414,-0.187581882,-1.479567051,0.115885347,0.817885756,1.518474936
1763027706.229021,0.164057985,0.880778968,-0.186663896,-1.479567051,0.115885444,0.817885816,1.518474936
1763027706.234801,0.165026918,0.880721688,-0.185752377,-1.479566574,0.115884773,0.817885220,1.518474936
1763027706.240646,0.165833622,0.880687118,-0.185025230,-1.479567289,0.115885541,0.817885220,1.518474936
1763027706.246499,0.166800752,0.880652189,-0.184137732,-1.479567885,0.115885347,0.817885101,1.518475056
1763027706.252003,0.167773932,0.880625725,-0.183279961,-1.479568124,0.115885727,0.817885458,1.518474817
1763027706.257764,0.168742195,0.880591691,-0.182422012,-1.479567647,0.115885541,0.817885220,1.518474936
1763027706.263630,0.169542685,0.880571723,-0.181716800,-1.479567170,0.115884960,0.817885518,1.518475056
1763027706.269617,0.170489863,0.880547881,-0.180893898,-1.479567528,0.115885444,0.817885339,1.518474817
1763027706.274988,0.171448842,0.880534708,-0.180056453,-1.479567051,0.115885250,0.817885458,1.518475056
1763027706.313565,0.177651569,0.880534828,-0.175104022,-1.479576945,0.115885057,0.817885458,1.518475056
1763027706.319082,0.178644404,0.880553007,-0.174339309,-1.479582906,0.115885347,0.817885458,1.518475056
1763027706.324885,0.179676905,0.880574286,-0.173565194,-1.479589701,0.115885444,0.817885220,1.518475056
1763027706.399967,0.192379951,0.881079078,-0.165184751,-1.479574323,0.115885250,0.817885041,1.518474936
1763027706.405721,0.193229631,0.881120026,-0.164676309,-1.479574442,0.115884960,0.817885220,1.518474936
1763027706.411719,0.194242060,0.881170750,-0.164076388,-1.479573727,0.115885250,0.817885339,1.518475056
1763027706.417422,0.195278034,0.881222188,-0.163485855,-1.479574323,0.115885057,0.817885101,1.518474936
1763027706.423950,0.196496829,0.881296754,-0.162805811,-1.479575515,0.115885057,0.817885041,1.518474936
1763027706.429777,0.197537780,0.881365836,-0.162226558,-1.479575157,0.115884960,0.817885041,1.518475056
1763027706.435668,0.198403582,0.881425858,-0.161764145,-1.479574919,0.115885347,0.817885220,1.518474936
1763027706.441043,0.199484855,0.881493449,-0.161192983,-1.479576468,0.115885347,0.817885041,1.518475056
1763027706.446954,0.200565174,0.881559253,-0.160620555,-1.479576349,0.115885444,0.817884922,1.518475056
1763027706.452707,0.201456681,0.881610155,-0.160164908,-1.479576588,0.115885347,0.817885041,1.518474936
1763027706.458459,0.202518895,0.881672204,-0.159642994,-1.479576588,0.115885444,0.817885101,1.518474817
1763027706.464006,0.203617796,0.881739438,-0.159106344,-1.479577303,0.115885347,0.817885220,1.518475056
1763027706.469782,0.204521224,0.881796122,-0.158660054,-1.479577065,0.115885347,0.817885041,1.518475056
1763027706.475063,0.205586329,0.881867766,-0.158154443,-1.479576945,0.115885250,0.817885220,1.518475056
1763027706.480861,0.206638902,0.881945193,-0.157677293,-1.479576468,0.115885347,0.817885041,1.518475175
1763027706.486923,0.207717955,0.882032394,-0.157185391,-1.479576826,0.115885347,0.817885339,1.518475175
1763027706.493029,0.208781376,0.882117748,-0.156686068,-1.479575515,0.115884960,0.817885220,1.518475056
1763027706.498867,0.209814414,0.882192314,-0.156225339,-1.479572535,0.115885347,0.817885220,1.518475056
1763027706.537853,0.216683000,0.882670283,-0.153390646,-1.479573607,0.115884960,0.817885041,1.518474936
1763027706.581058,0.217547953,0.882739305,-0.153060302,-1.479573369,0.115884960,0.817884922,1.518474817
1763027706.587830,0.225515544,0.883346260,-0.150599763,-1.479575753,0.115884289,0.817885101,1.518475056
1763027706.594026,0.226545408,0.883442998,-0.150368109,-1.479574680,0.115884483,0.817885041,1.518475056
1763027706.599970,0.227584869,0.883535206,-0.150159463,-1.479574800,0.115884289,0.817884862,1.518474936
1763027706.605816,0.228599206,0.883624673,-0.149984613,-1.479573965,0.115883715,0.817884922,1.518475056
1763027706.611580,0.229432419,0.883698881,-0.149856448,-1.479574442,0.115883619,0.817884922,1.518475175
1763027706.617608,0.230436936,0.883779824,-0.149709448,-1.479573727,0.115883812,0.817885041,1.518475056
1763027706.623078,0.231436476,0.883857489,-0.149575770,-1.479574323,0.115883812,0.817885041,1.518475056
1763027706.628831,0.232422724,0.883931339,-0.149459228,-1.479574442,0.115883619,0.817885220,1.518474936
1763027706.634611,0.233233333,0.883993328,-0.149366289,-1.479574561,0.115883715,0.817885220,1.518474936
1763027706.640046,0.234219864,0.884066284,-0.149256751,-1.479574680,0.115883812,0.817884922,1.518474936
1763027706.645689,0.235035092,0.884125471,-0.149185032,-1.479574800,0.115883812,0.817885101,1.518474936
1763027706.651682,0.235995814,0.884191871,-0.149130672,-1.479575038,0.115883812,0.817885041,1.518475056
1763027706.657465,0.236940652,0.884257078,-0.149092272,-1.479575753,0.115883619,0.817885041,1.518475056
1763027706.663021,0.237896279,0.884320855,-0.149051875,-1.479576349,0.115883715,0.817885101,1.518475056
1763027706.668595,0.238713950,0.884367824,-0.149022639,-1.479577422,0.115883619,0.817885101,1.518474936
1763027706.674457,0.239676103,0.884413719,-0.149014428,-1.479577184,0.115883812,0.817885041,1.518475056
1763027706.712949,0.245688722,0.884628356,-0.149177060,-1.479577899,0.115882754,0.817885220,1.518475056
1763027706.718866,0.246560633,0.884657025,-0.149244830,-1.479577780,0.115882754,0.817885041,1.518475175
1763027706.762039,0.247266322,0.884677827,-0.149322957,-1.479577184,0.115882657,0.817885101,1.518475056
1763027706.766825,0.252786845,0.884733260,-0.150419757,-1.479576945,0.115882084,0.817885220,1.518475175
1763027706.772668,0.253543705,0.884729743,-0.150615767,-1.479576707,0.115882084,0.817885041,1.518475175
1763027706.778513,0.254293561,0.884721875,-0.150818720,-1.479576349,0.115881801,0.817885220,1.518475175
1763027706.785654,0.255011737,0.884709001,-0.151043534,-1.479576468,0.115881704,0.817885637,1.518475056
1763027706.791124,0.255841345,0.884684265,-0.151313424,-1.479576945,0.115881607,0.817885458,1.518475175
1763027706.796945,0.256530970,0.884650886,-0.151549995,-1.479576945,0.115881607,0.817885876,1.518475056
1763027706.802695,0.257220715,0.884607971,-0.151782364,-1.479576707,0.115881607,0.817885935,1.518475175
1763027706.808503,0.257809013,0.884566605,-0.151979685,-1.479577184,0.115881607,0.817886055,1.518475175
1763027706.813971,0.258487135,0.884515047,-0.152246580,-1.479576945,0.115881510,0.817886055,1.518475175
1763027706.819664,0.259132385,0.884469151,-0.152526885,-1.479576468,0.115881220,0.817886293,1.518475175
1763027706.825452,0.259674132,0.884432971,-0.152744278,-1.479576707,0.115881316,0.817886055,1.518475294
1763027706.830960,0.260311395,0.884374261,-0.152991816,-1.479575992,0.115881130,0.817886174,1.518475294
1763027706.836946,0.260906458,0.884298623,-0.153244257,-1.479576349,0.115881130,0.817885935,1.518475175
1763027706.842832,0.261400282,0.884229958,-0.153462261,-1.479576707,0.115880936,0.817886174,1.518475175
1763027706.848649,0.261985749,0.884145975,-0.153756529,-1.479579091,0.115881033,0.817886174,1.518475175
1763027706.854414,0.262543976,0.884063900,-0.154076681,-1.479580402,0.115881033,0.817886055,1.518475175
1763027706.859786,0.263077766,0.883982599,-0.154384315,-1.479580402,0.115880936,0.817886174,1.518475175
1763027706.897981,0.266004562,0.883319736,-0.156457290,-1.479588032,0.115880460,0.817886353,1.518475056
1763027706.903873,0.266418666,0.883195102,-0.156816036,-1.479591489,0.115880363,0.817886174,1.518475056
1763027706.948778,0.268998623,0.882256091,-0.159415245,-1.479679942,0.115880460,0.817886233,1.518475175
1763027706.954723,0.269291282,0.882130563,-0.159770563,-1.479692578,0.115880549,0.817886233,1.518475175
1763027706.960530,0.269585609,0.882007062,-0.160113618,-1.479699731,0.115880460,0.817885935,1.518475056
1763027706.965959,0.269871980,0.881875694,-0.160442233,-1.479703188,0.115880646,0.817886055,1.518475175
1763027706.971864,0.270134509,0.881746173,-0.160762921,-1.479712486,0.115880549,0.817886055,1.518475175
1763027706.977811,0.270362318,0.881632626,-0.161071643,-1.479725480,0.115880646,0.817886174,1.518475175
1763027706.984566,0.270536631,0.881545186,-0.161325097,-1.479735494,0.115880840,0.817886174,1.518475056
1763027706.989963,0.270778239,0.881414890,-0.161675468,-1.479741096,0.115880646,0.817886174,1.518475175
1763027706.995688,0.270950913,0.881317258,-0.161920786,-1.479741573,0.115880840,0.817886174,1.518475175
1763027707.001048,0.271141648,0.881200671,-0.162205040,-1.479744315,0.115880840,0.817886174,1.518475175
1763027707.006970,0.271317750,0.881093740,-0.162472174,-1.479755759,0.115880936,0.817886174,1.518475175
1763027707.012714,0.271483153,0.881002665,-0.162718385,-1.479774594,0.115880936,0.817886174,1.518475175
1763027707.018566,0.271609455,0.880931079,-0.162910923,-1.479792237,0.115880840,0.817886174,1.518475175
1763027707.023986,0.271749914,0.880839348,-0.163130581,-1.479812026,0.115880840,0.817886174,1.518475175
1763027707.029590,0.271861613,0.880762517,-0.163305491,-1.479828238,0.115880840,0.817885935,1.518475056
1763027707.035012,0.271996498,0.880673826,-0.163510963,-1.479852200,0.115880936,0.817885816,1.518475175
1763027707.040817,0.272131056,0.880593121,-0.163705826,-1.479882956,0.115880936,0.817885935,1.518475175
1763027707.046593,0.272257984,0.880521357,-0.163890809,-1.479918122,0.115880936,0.817885935,1.518475175
1763027707.051986,0.272355944,0.880465209,-0.164037019,-1.479947448,0.115880936,0.817886174,1.518475056
1763027707.096967,0.272872776,0.880268037,-0.164861113,-1.480161309,0.115880936,0.817885816,1.518475175
1763027707.103118,0.272917181,0.880275488,-0.164947033,-1.480199337,0.115880840,0.817885876,1.518475175
1763027707.108969,0.272934675,0.880280137,-0.164982811,-1.480231881,0.115880936,0.817885816,1.518475056
1763027707.114779,0.272942692,0.880296409,-0.165002286,-1.480274439,0.115880840,0.817885756,1.518474936
1763027707.120710,0.272942692,0.880318344,-0.165008575,-1.480312347,0.115880936,0.817885816,1.518475175
1763027707.126463,0.272940308,0.880348444,-0.165008157,-1.480357528,0.115880840,0.817885816,1.518475175
1763027707.132114,0.272937596,0.880381465,-0.165003121,-1.480399251,0.115880840,0.817885756,1.518475175
1763027707.138034,0.272936285,0.880420983,-0.164993718,-1.480438471,0.115880936,0.817885756,1.518475175
1763027707.143839,0.272935987,0.880468369,-0.164977536,-1.480476260,0.115880936,0.817885756,1.518475175
1763027707.149614,0.272936165,0.880514741,-0.164957821,-1.480507374,0.115880936,0.817885637,1.518475175
1763027707.155086,0.272935331,0.880580902,-0.164926127,-1.480543494,0.115880840,0.817885816,1.518475056
1763027707.161541,0.272933662,0.880655587,-0.164886519,-1.480573535,0.115880936,0.817885756,1.518475056
1763027707.167021,0.272932202,0.880741358,-0.164838046,-1.480596304,0.115881033,0.817885756,1.518475175
1763027707.172909,0.272930771,0.880840182,-0.164782792,-1.480613112,0.115880936,0.817885637,1.518475056
1763027707.178732,0.272926509,0.880932927,-0.164731920,-1.480624080,0.115881033,0.817885518,1.518475175
1763027707.193583,0.272908539,0.881261945,-0.164589912,-1.480644345,0.115881033,0.817885637,1.518475175
1763027707.199778,0.272905499,0.881418705,-0.164537713,-1.480647564,0.115881033,0.817885637,1.518475175
1763027707.205676,0.272904456,0.881586373,-0.164479285,-1.480647564,0.115880936,0.817885518,1.518475175
1763027707.211065,0.272903681,0.881750643,-0.164415419,-1.480647445,0.115880936,0.817885518,1.518475175
1763027707.232979,0.272895783,0.882319748,-0.164178371,-1.480661631,0.115880936,0.817885518,1.518475175
1763027707.238964,0.272888720,0.882613361,-0.164064154,-1.480661631,0.115880936,0.817885458,1.518475175
1763027707.244698,0.272886187,0.882784128,-0.164000109,-1.480661511,0.115881033,0.817885458,1.518475056
1763027707.250467,0.272882670,0.883014619,-0.163924903,-1.480661273,0.115880840,0.817885458,1.518475175
1763027707.255856,0.272878706,0.883248389,-0.163849935,-1.480659962,0.115880936,0.817885220,1.518475056
1763027707.261868,0.272877216,0.883477509,-0.163775519,-1.480660200,0.115880936,0.817885458,1.518475056
1763027707.267603,0.272877276,0.883671999,-0.163708761,-1.480659723,0.115880646,0.817885458,1.518475175
1763027707.273694,0.272877514,0.883901596,-0.163626969,-1.480659723,0.115880840,0.817885458,1.518475175
1763027707.278842,0.272876680,0.884130239,-0.163543567,-1.480660558,0.115880936,0.817885458,1.518475056
1763027707.285677,0.272875100,0.884335041,-0.163470879,-1.480662107,0.115880840,0.817885220,1.518475175
1763027707.291548,0.272870988,0.884653389,-0.163367569,-1.480661988,0.115880840,0.817885458,1.518475056
1763027707.297072,0.272867680,0.884931564,-0.163279548,-1.480658889,0.115880646,0.817885280,1.518475056
1763027707.302857,0.272865534,0.885214448,-0.163191527,-1.480656266,0.115880646,0.817885458,1.518475175
1763027707.308649,0.272863001,0.885449648,-0.163119018,-1.480654240,0.115880646,0.817885458,1.518475056
1763027707.314824,0.272859335,0.885769010,-0.163015962,-1.480654359,0.115880646,0.817885220,1.518475056
1763027707.365020,0.272795230,0.888259709,-0.162460610,-1.480653763,0.115880840,0.817885220,1.518475056
1763027707.386797,0.272801697,0.888940215,-0.162393138,-1.480650902,0.115895703,0.817892551,1.518474460
1763027707.415801,0.272870600,0.890110493,-0.162334234,-1.480674267,0.115910850,0.817897379,1.518474460
1763027707.425009,0.272882730,0.890300751,-0.162324950,-1.480674505,0.115911424,0.817897797,1.518474460
1763027707.431825,0.272887141,0.890366852,-0.162321299,-1.480674744,0.115911804,0.817897677,1.518474460
1763027707.437737,0.272890627,0.890408933,-0.162327647,-1.480674028,0.115911998,0.817897797,1.518474340
1763027707.443930,0.272896320,0.890427768,-0.162332505,-1.480673432,0.115912192,0.817897797,1.518474340
1763027707.449934,0.272898525,0.890422344,-0.162335500,-1.480672359,0.115912192,0.817897916,1.518474460
1763027707.456564,0.272898525,0.890403926,-0.162339032,-1.480670333,0.115912385,0.817897797,1.518474340
1763027707.462090,0.272897094,0.890367270,-0.162342742,-1.480667710,0.115912572,0.817897916,1.518474460
1763027707.468588,0.272893935,0.890312910,-0.162346885,-1.480667353,0.115912572,0.817897975,1.518474460
1763027707.474556,0.272889912,0.890253305,-0.162351370,-1.480667949,0.115912765,0.817897975,1.518474340
1763027707.480712,0.272885889,0.890182316,-0.162356764,-1.480668902,0.115912765,0.817897975,1.518474698
1763027707.487976,0.272877455,0.890066683,-0.162363544,-1.480670214,0.115912862,0.817897916,1.518474340
1763027707.494056,0.272867978,0.889972091,-0.162366420,-1.480670571,0.115913153,0.817897916,1.518474460
1763027707.500036,0.272858918,0.889873743,-0.162368327,-1.480670571,0.115913153,0.817898214,1.518474340
1763027707.506503,0.272850841,0.889764726,-0.162370011,-1.480670571,0.115913242,0.817898214,1.518474340
1763027707.550937,0.272796601,0.888943672,-0.162487447,-1.480667233,0.115913726,0.817898333,1.518474460
1763027707.556803,0.272787035,0.888846397,-0.162501723,-1.480666876,0.115913726,0.817898214,1.518474460
1763027707.562958,0.272777617,0.888752103,-0.162516817,-1.480666399,0.115913726,0.817898333,1.518474340
1763027707.568732,0.272767484,0.888637722,-0.162532628,-1.480666757,0.115913823,0.817898333,1.518474340
1763027707.575024,0.272761375,0.888555527,-0.162543774,-1.480667591,0.115913823,0.817898333,1.518474340
1763027707.581828,0.272754848,0.888423681,-0.162560552,-1.480669141,0.115913823,0.817898452,1.518474340
1763027707.589493,0.272753477,0.888313353,-0.162573919,-1.480669379,0.115914106,0.817898452,1.518474340
1763027707.594955,0.272755325,0.888222039,-0.162584767,-1.480669379,0.115914106,0.817898452,1.518474340
1763027707.601022,0.272760063,0.888130844,-0.162599027,-1.480669141,0.115914203,0.817898571,1.518474340
1763027707.607767,0.272767484,0.888039351,-0.162616640,-1.480669141,0.115914106,0.817898333,1.518474340
1763027707.613618,0.272776484,0.887944639,-0.162646905,-1.480669379,0.115914203,0.817898452,1.518474460
1763027707.619522,0.272787750,0.887841582,-0.162683636,-1.480669498,0.115914203,0.817898750,1.518474340
1763027707.625002,0.272799492,0.887733757,-0.162721992,-1.480670810,0.115914106,0.817898571,1.518474340
1763027707.630965,0.272809982,0.887624860,-0.162760273,-1.480671406,0.115914203,0.817898452,1.518474340
1763027707.637006,0.272818297,0.887519062,-0.162798509,-1.480671167,0.115914203,0.817898691,1.518474460
1763027707.642929,0.272824466,0.887413144,-0.162835360,-1.480670929,0.115914300,0.817898691,1.518474340
1763027707.649573,0.272828788,0.887303948,-0.162872389,-1.480671287,0.115914494,0.817898571,1.518474460
1763027707.689543,0.272835970,0.886519611,-0.163113326,-1.480672956,0.115914680,0.817898691,1.518474340
1763027707.695737,0.272836566,0.886391997,-0.163149878,-1.480672956,0.115914591,0.817898452,1.518474340
1763027707.746133,0.272836894,0.886262357,-0.163188592,-1.480673075,0.115914680,0.817898691,1.518474340
1763027707.751700,0.272858799,0.885159135,-0.163529128,-1.480670214,0.115915067,0.817898691,1.518474460
1763027707.757710,0.272861570,0.885010242,-0.163575321,-1.480669856,0.115915067,0.817898750,1.518474460
1763027707.763647,0.272864312,0.884861648,-0.163621575,-1.480669618,0.115915067,0.817898691,1.518474340
1763027707.769791,0.272867262,0.884710729,-0.163666159,-1.480669618,0.115915067,0.817898750,1.518474460
1763027707.775780,0.272869945,0.884541154,-0.163716555,-1.480669618,0.115915067,0.817898691,1.518474460
1763027707.781943,0.272872418,0.884405196,-0.163759574,-1.480669498,0.115915164,0.817898691,1.518474340
1763027707.788845,0.272875100,0.884269714,-0.163800091,-1.480669379,0.115915164,0.817898691,1.518474340
1763027707.795040,0.272879243,0.884109318,-0.163846225,-1.480669379,0.115915164,0.817898870,1.518474340
1763027707.800922,0.272884160,0.883974373,-0.163885295,-1.480669379,0.115915164,0.817898691,1.518474340
1763027707.807681,0.272888720,0.883843541,-0.163923830,-1.480668902,0.115915164,0.817898691,1.518474340
1763027707.813875,0.272891343,0.883721888,-0.163952529,-1.480668306,0.115915261,0.817898691,1.518474340
1763027707.819598,0.272892237,0.883608639,-0.163979426,-1.480667710,0.115915261,0.817898870,1.518474460
1763027707.825693,0.272892237,0.883501649,-0.164007232,-1.480666876,0.115915351,0.817898750,1.518474340
1763027707.831644,0.272891879,0.883395970,-0.164034501,-1.480666518,0.115915261,0.817898691,1.518474340
1763027707.837842,0.272891343,0.883291781,-0.164060026,-1.480666518,0.115915447,0.817898691,1.518474340
1763027707.844048,0.272890151,0.883169532,-0.164088488,-1.480667114,0.115915447,0.817898691,1.518474460
1763027707.857659,0.272888720,0.882951081,-0.164139479,-1.480667710,0.115915447,0.817898691,1.518474460
1763027707.863767,0.272889018,0.882838249,-0.164166570,-1.480667591,0.115915447,0.817898989,1.518474340
1763027707.869844,0.272889256,0.882735729,-0.164189339,-1.480667830,0.115915544,0.817898870,1.518474460
1763027707.914517,0.272893190,0.882039368,-0.164335549,-1.480663896,0.115915641,0.817898870,1.518474340
1763027707.920559,0.272893697,0.881959856,-0.164351955,-1.480664134,0.115915544,0.817898870,1.518474340
1763027707.926515,0.272893816,0.881887019,-0.164368555,-1.480664492,0.115915544,0.817898870,1.518474340
1763027707.932557,0.272893697,0.881822646,-0.164384916,-1.480664372,0.115915641,0.817898750,1.518474340
1763027707.938643,0.272893697,0.881769478,-0.164401338,-1.480664253,0.115915738,0.817898691,1.518474340
1763027707.944522,0.272893637,0.881724536,-0.164416969,-1.480664372,0.115915544,0.817898691,1.518474340
1763027707.950491,0.272893697,0.881686509,-0.164432019,-1.480664372,0.115915641,0.817898870,1.518474340
1763027707.955997,0.272893637,0.881654024,-0.164446041,-1.480664372,0.115915641,0.817898691,1.518474221
1763027707.961970,0.272893697,0.881625354,-0.164459571,-1.480665088,0.115915738,0.817898452,1.518474340
1763027707.968043,0.272893697,0.881600082,-0.164471507,-1.480665684,0.115915738,0.817898989,1.518474340
1763027707.974485,0.272893697,0.881577492,-0.164482892,-1.480665922,0.115915738,0.817898750,1.518474340
1763027707.980561,0.272893876,0.881555855,-0.164492890,-1.480665684,0.115915738,0.817898691,1.518474102
1763027707.986998,0.272895187,0.881532311,-0.164503738,-1.480665565,0.115915641,0.817898750,1.518474340
1763027707.993054,0.272895902,0.881513476,-0.164513335,-1.480665565,0.115915738,0.817898870,1.518474340
1763027708.032977,0.272896439,0.881400645,-0.164569721,-1.480665803,0.115915738,0.817898750,1.518474340
1763027708.039019,0.272897929,0.881384909,-0.164573967,-1.480665922,0.115915738,0.817898870,1.518474340
1763027708.044974,0.272900581,0.881370127,-0.164577916,-1.480665803,0.115915738,0.817898870,1.518474340
1763027708.050970,0.272902846,0.881356478,-0.164581224,-1.480665803,0.115915738,0.817898989,1.518474460
1763027708.056942,0.272905260,0.881343305,-0.164584756,-1.480665803,0.115916029,0.817898750,1.518474460
1763027708.100647,0.272916645,0.881254435,-0.164600939,-1.480665803,0.115916029,0.817898870,1.518474340
1763027708.106721,0.272917360,0.881241202,-0.164603144,-1.480665684,0.115916029,0.817898691,1.518474340
1763027708.112778,0.272917598,0.881230235,-0.164604828,-1.480665684,0.115916029,0.817898691,1.518474460
1763027708.119718,0.272918016,0.881215274,-0.164607644,-1.480665565,0.115915932,0.817898870,1.518474340
1763027708.124984,0.272918254,0.881206095,-0.164609209,-1.480665565,0.115915932,0.817898750,1.518474460
1763027708.130855,0.272918314,0.881200671,-0.164611295,-1.480665565,0.115916029,0.817898691,1.518474460
1763027708.136030,0.272918433,0.881199896,-0.164612859,-1.480665565,0.115916029,0.817898870,1.518474340
1763027708.141836,0.272918493,0.881200075,-0.164614707,-1.480665565,0.115916029,0.817898870,1.518474340
1763027708.147137,0.272918552,0.881200492,-0.164616153,-1.480665445,0.115916029,0.817898870,1.518474340
1763027708.152964,0.272918493,0.881201565,-0.164617583,-1.480665445,0.115916029,0.817898750,1.518474102
1763027708.158700,0.272918493,0.881203294,-0.164618731,-1.480665684,0.115916118,0.817898870,1.518474340
1763027708.164791,0.272918493,0.881207108,-0.164619982,-1.480665565,0.115916029,0.817898989,1.518474102
1763027708.169981,0.272918314,0.881211102,-0.164620712,-1.480665565,0.115916029,0.817898870,1.518474460
1763027708.175880,0.272918314,0.881216407,-0.164621785,-1.480665565,0.115916118,0.817898870,1.518474460
1763027708.181069,0.272918373,0.881219149,-0.164622620,-1.480665684,0.115916118,0.817898870,1.518474340
1763027708.187887,0.272918493,0.881221712,-0.164623469,-1.480665684,0.115916118,0.817898870,1.518474340
1763027708.193652,0.272918612,0.881222904,-0.164623946,-1.480665684,0.115916118,0.817898750,1.518474340
1763027708.199132,0.272918612,0.881223500,-0.164624304,-1.480665565,0.115916118,0.817898989,1.518474340
1763027708.243562,0.272918671,0.881223738,-0.164624482,-1.480665684,0.115916118,0.817898870,1.518474460
1763027708.249059,0.272921920,0.881223917,-0.164625555,-1.480665565,0.115916118,0.817898870,1.518474340
1763027708.254826,0.272921294,0.881224036,-0.164626032,-1.480665684,0.115916312,0.817898870,1.518474460
